level_0,index,Tanggal,tt_air_max,tt_air_avg,tt_air_min,rh_avg,pp_air,rr,ws_avg,ws_max,wd_avg,Arah_Mata_Angin,sr_avg,sr_max
3987,3987,2023-01-28 16:30:00,30.66,23.89,23.39,96.8,992.0328,2.2,0.173,0.785,62.45,NE,0.0,864.0
3988,3988,2023-01-28 16:40:00,30.66,23.88,23.39,96.8,991.9317,2.2,0.145,0.622,94.1,E,0.0,864.0
3989,3989,2023-01-28 16:50:00,30.66,23.82,23.39,96.7,991.8111,2.2,0.211,0.51,49.13,NE,0.0,864.0
3990,3990,2023-01-28 17:00:00,30.66,23.79,23.39,96.7,991.6528,2.2,0.175,1.01,47.91,NE,0.0,864.0
3991,3991,2023-01-28 17:10:00,30.66,23.75,23.39,96.7,991.4759,2.2,0.443,0.755,67.91,E,0.0,864.0
3992,3992,2023-01-28 17:20:00,30.66,23.74,23.39,96.8,991.2719,2.2,0.348,0.663,64.96,NE,0.0,864.0
3993,3993,2023-01-28 17:30:00,30.66,23.7,23.39,96.8,991.1716,2.2,0.338,0.775,50.24,NE,0.0,864.0
3994,3994,2023-01-28 17:40:00,30.66,,23.39,96.8,991.1062,2.2,0.181,0.694,50.6,NE,0.0,864.0
3995,3995,2023-01-28 17:50:00,30.66,23.63,23.39,96.8,991.0286,2.2,0.32,0.683,35.83,NE,0.0,864.0
3996,3996,2023-01-28 18:00:00,30.66,23.63,23.39,96.9,990.9422,2.2,0.459,1.142,55.16,NE,0.0,864.0
3997,3997,2023-01-28 18:10:00,30.66,23.62,23.39,96.8,990.8653,2.2,0.185,0.612,75.6,E,0.0,864.0
3998,3998,2023-01-28 18:20:00,30.66,23.63,23.39,96.8,990.771,2.2,0.0,0.0,92.7,E,0.0,864.0
3999,3999,2023-01-28 18:30:00,30.66,23.6,23.39,96.8,990.677,2.2,0.069,0.653,105.6,E,0.0,864.0
4000,4000,2023-01-28 18:40:00,30.66,23.61,23.39,96.8,990.5808,2.2,0.13,0.632,140.9,SE,0.0,864.0
4001,4001,2023-01-28 18:50:00,30.66,23.58,23.39,96.7,990.5741,2.2,0.215,0.724,74.83,E,0.0,864.0
4002,4002,2023-01-28 19:00:00,30.66,,23.39,96.6,990.5025,2.2,0.182,0.49,159.0,S,0.0,864.0
4003,4003,2023-01-28 19:10:00,30.66,23.53,23.39,96.6,990.5238,2.2,0.177,0.836,78.63,E,0.0,864.0
4004,4004,2023-01-28 19:20:00,30.66,23.46,23.34,96.5,990.5731,2.2,0.235,0.887,109.5,E,0.0,864.0
4005,4005,2023-01-28 19:30:00,30.66,23.38,23.26,96.4,990.5566,2.2,0.157,0.592,190.9,S,0.0,864.0
4006,4006,2023-01-28 19:40:00,30.66,23.35,23.26,96.3,990.6445,2.2,0.0,0.0,255.3,W,0.0,864.0
4007,4007,2023-01-28 19:50:00,30.66,23.37,23.26,96.4,990.696,2.2,0.0,0.0,292.8,NW,0.0,864.0
4008,4008,2023-01-28 20:00:00,30.66,23.37,23.26,96.4,990.7225,2.2,0.0,0.0,286.3,W,0.0,864.0
4009,4009,2023-01-28 20:10:00,30.66,23.35,23.26,96.3,990.6994,2.2,0.119,0.755,145.0,SE,0.0,864.0
4010,4010,2023-01-28 20:20:00,30.66,23.35,23.26,96.3,990.6968,2.2,0.21,0.734,140.0,SE,0.0,864.0
4011,4011,2023-01-28 20:30:00,30.66,23.37,23.26,96.2,990.6616,2.2,0.117,0.765,167.3,S,0.0,864.0
4012,4012,2023-01-28 20:40:00,30.66,,23.26,96.1,990.6865,2.2,0.04,0.479,45.46,NE,0.0,864.0
4013,4013,2023-01-28 20:50:00,30.66,,23.26,96.1,990.6833,2.2,0.108,0.377,54.65,NE,0.0,864.0
4014,4014,2023-01-28 21:00:00,30.66,,23.26,96.3,990.7586,2.2,0.185,0.694,63.32,NE,0.0,864.0
4015,4015,2023-01-28 21:10:00,30.66,23.33,23.21,96.4,990.7839,2.2,0.591,0.979,76.76,E,0.0,864.0
4016,4016,2023-01-28 21:20:00,30.66,23.32,23.21,96.6,990.8358,2.2,0.312,0.745,67.59,E,0.0,864.0
4017,4017,2023-01-28 21:30:00,30.66,23.33,23.21,96.6,990.7975,2.2,0.509,0.745,78.81,E,0.0,864.0
4018,4018,2023-01-28 21:40:00,30.66,23.27,23.2,96.6,990.8326,2.2,0.402,0.989,71.84,E,0.0,864.0
4019,4019,2023-01-28 21:50:00,30.66,23.26,23.16,96.7,990.9554,2.2,0.286,0.867,73.83,E,0.0,864.0
4020,4020,2023-01-28 22:00:00,30.66,23.29,23.16,96.8,991.0759,2.2,0.462,0.949,65.42,NE,0.0,864.0
4021,4021,2023-01-28 22:10:00,30.66,23.36,23.16,96.8,991.2035,2.2,0.524,0.836,70.08,E,0.0,864.0
4022,4022,2023-01-28 22:20:00,30.66,23.35,23.16,96.9,991.3639,2.2,0.469,0.938,54.77,NE,0.0,864.0
4023,4023,2023-01-28 22:30:00,30.66,23.35,23.16,96.9,991.4458,2.2,0.624,1.112,54.38,NE,0.0,864.0
4024,4024,2023-01-28 22:40:00,30.66,23.32,23.16,96.9,991.537,2.2,0.585,1.204,51.85,NE,0.575,864.0
4025,4025,2023-01-28 22:50:00,30.66,23.32,23.16,96.8,991.6732,2.2,0.536,1.02,55.85,NE,5.458,864.0
4026,4026,2023-01-28 23:00:00,30.66,23.29,23.16,96.7,991.7154,2.2,0.821,1.805,47.9,NE,16.53,864.0
4027,4027,2023-01-28 23:10:00,30.66,23.32,23.16,96.5,991.8046,2.2,0.714,1.469,45.91,NE,30.73,864.0
4028,4028,2023-01-28 23:20:00,30.66,23.36,23.16,96.1,991.9058,2.2,0.728,1.51,64.95,NE,47.07,864.0
4029,4029,2023-01-28 23:30:00,30.66,23.44,23.16,95.7,992.0686,2.2,0.525,1.591,58.61,NE,65.46,864.0
4030,4030,2023-01-28 23:40:00,30.66,23.56,23.16,95.2,992.1946,2.2,0.654,1.744,60.91,NE,85.1,864.0
4031,4031,2023-01-28 23:50:00,30.66,23.73,23.16,94.5,992.3156,2.2,0.679,1.785,66.41,NE,100.3,864.0
4032,4032,2023-01-29 00:00:00,,,,,,,,,, ,,
4033,4033,2023-01-29 00:10:00,,24.26,24.08,92.9,992.592,0.0,0.535,1.0,61.22,NE,129.8,142.4
4034,4034,2023-01-29 00:20:00,,24.6,24.08,92.1,992.7279,0.0,0.323,0.683,58.1,NE,159.6,174.9
4035,4035,2023-01-29 00:30:00,,24.91,24.08,90.4,992.8174,0.0,0.549,1.204,60.61,NE,191.9,208.8
4036,4036,2023-01-29 00:40:00,,25.28,24.08,90.7,992.8508,0.0,0.462,1.01,47.84,NE,222.2,239.2
4037,4037,2023-01-29 00:50:00,,,24.08,88.2,992.9199,0.0,0.55,1.163,78.61,E,232.4,239.2
4038,4038,2023-01-29 01:00:00,,25.94,24.08,86.9,993.0168,0.0,0.499,1.336,77.0,E,291.5,348.7
4039,4039,2023-01-29 01:10:00,,26.38,24.08,84.1,993.0699,0.0,0.993,1.826,78.08,E,381.4,418.9
4040,4040,2023-01-29 01:20:00,,,24.08,83.4,993.1127,0.0,0.863,2.224,83.9,E,396.1,466.1
4041,4041,2023-01-29 01:30:00,,,24.08,79.68,993.1071,0.0,1.457,2.723,84.9,E,505.0,536.1
4042,4042,2023-01-29 01:40:00,28.21,27.82,24.08,78.31,993.1439,0.0,0.933,1.867,99.9,E,527.7,562.1
4043,4043,2023-01-29 01:50:00,28.21,27.99,24.08,75.8,993.1482,0.0,1.46,2.448,84.7,E,553.5,627.4
4044,4044,2023-01-29 02:00:00,28.9,28.5,24.08,74.86,993.1678,0.0,0.784,1.979,107.5,E,583.3,635.1
4045,4045,2023-01-29 02:10:00,29.1,28.82,24.08,72.6,993.2018,0.0,1.432,3.009,100.1,E,600.1,647.6
4046,4046,2023-01-29 02:20:00,29.1,28.71,24.08,72.97,993.127,0.0,1.261,2.213,81.3,E,562.1,664.8
4047,4047,2023-01-29 02:30:00,29.16,28.99,24.08,71.03,993.0413,0.0,1.139,2.244,78.51,E,566.3,795.0
4048,4048,2023-01-29 02:40:00,29.94,29.53,24.08,68.25,992.9196,0.0,1.422,2.601,94.7,E,802.0,878.0
4049,4049,2023-01-29 02:50:00,30.18,29.89,24.08,65.84,992.8146,0.0,1.455,2.978,106.6,E,886.0,901.0
4050,4050,2023-01-29 03:00:00,30.28,30.08,24.08,65.35,992.7068,0.2,1.362,2.713,95.0,E,887.0,931.0
4051,4051,2023-01-29 03:10:00,30.79,30.41,24.08,66.14,992.4384,0.2,1.182,2.866,96.6,E,884.0,931.0
4052,4052,2023-01-29 03:20:00,30.84,30.67,24.08,64.42,992.2906,0.2,1.313,2.978,86.0,E,898.0,931.0
4053,4053,2023-01-29 03:30:00,30.84,30.53,24.08,63.47,992.1541,0.2,1.278,2.672,85.8,E,759.1,949.0
4054,4054,2023-01-29 03:40:00,31.12,30.67,24.08,62.75,992.1341,0.2,0.925,1.734,113.2,SE,803.0,967.0
4055,4055,2023-01-29 03:50:00,31.43,31.27,24.08,61.75,992.0759,0.2,1.027,1.795,77.63,E,836.0,1000.0
4056,4056,2023-01-29 04:00:00,31.52,31.34,24.08,58.95,992.0032,0.2,0.892,2.774,125.4,SE,954.0,
4057,4057,2023-01-29 04:10:00,31.87,31.51,24.08,58.59,991.9285,0.2,0.861,2.519,106.3,E,901.0,
4058,4058,2023-01-29 04:20:00,31.87,31.33,24.08,58.71,991.8614,0.2,1.404,2.489,153.1,SE,998.0,
4059,4059,2023-01-29 04:30:00,31.87,31.41,24.08,60.07,991.8948,0.2,0.838,2.479,119.7,SE,484.2,
4060,4060,2023-01-29 04:40:00,31.87,31.27,24.08,59.58,991.813,0.2,0.45,1.224,131.6,SE,450.8,
4061,4061,2023-01-29 04:50:00,31.87,31.38,24.08,59.85,991.7754,0.2,0.614,1.204,176.7,S,444.4,
4062,4062,2023-01-29 05:00:00,31.87,31.02,24.08,59.79,991.6507,0.2,1.095,1.938,236.8,SW,380.1,
4063,4063,2023-01-29 05:10:00,31.87,30.92,24.08,60.19,991.5394,0.2,0.742,1.448,260.1,W,316.1,
4064,4064,2023-01-29 05:20:00,31.87,31.23,24.08,60.86,991.3742,0.2,0.457,1.306,200.6,S,293.1,
4065,4065,2023-01-29 05:30:00,31.87,30.86,24.08,63.41,991.2551,0.2,0.421,1.193,227.0,SW,177.3,
4066,4066,2023-01-29 05:40:00,31.87,29.25,24.08,78.19,991.089,0.4,0.616,1.267,137.1,SE,307.0,
4067,4067,2023-01-29 05:50:00,31.87,28.53,24.08,82.3,990.9104,0.4,0.61,1.234,56.95,NE,459.4,
4068,4068,2023-01-29 06:00:00,31.87,29.29,24.08,77.2,990.8083,0.4,0.484,0.877,79.22,E,392.1,
4069,4069,2023-01-29 06:10:00,31.87,29.72,24.08,73.51,990.6221,0.4,0.345,0.989,122.0,SE,324.0,
4070,4070,2023-01-29 06:20:00,31.87,29.97,24.08,73.94,990.4677,0.4,1.062,3.152,209.0,SW,431.8,
4071,4071,2023-01-29 06:30:00,31.87,30.13,24.08,73.57,990.4538,0.4,1.709,3.407,226.1,SW,838.0,
4072,4072,2023-01-29 06:40:00,31.87,30.79,24.08,68.47,990.4005,0.4,2.086,3.58,215.1,SW,804.0,
4073,4073,2023-01-29 06:50:00,31.87,30.81,24.08,67.53,990.1873,0.4,2.344,3.998,220.8,SW,480.1,
4074,4074,2023-01-29 07:00:00,31.87,29.98,24.08,69.98,990.0222,0.4,2.117,4.223,218.8,SW,347.4,
4075,4075,2023-01-29 07:10:00,31.87,29.48,24.08,71.48,990.1945,0.4,1.931,4.661,233.9,SW,168.9,
4076,4076,2023-01-29 07:20:00,31.87,,24.08,81.0,990.373,0.4,1.947,5.335,233.7,SW,3.813,
4077,4077,2023-01-29 07:30:00,31.87,25.09,24.08,89.9,990.6136,1.6,1.852,4.233,84.8,E,0.894,
4078,4078,2023-01-29 07:40:00,31.87,24.09,23.8,94.1,990.9152,13.4,1.309,3.478,150.2,SE,15.93,
4079,4079,2023-01-29 07:50:00,31.87,23.77,23.61,95.4,990.7508,25.6,0.803,1.836,92.3,E,23.72,
4080,4080,2023-01-29 08:00:00,31.87,23.7,23.59,96.3,990.4534,29.6,1.035,1.714,52.32,NE,61.33,
4081,4081,2023-01-29 08:10:00,31.87,23.82,23.59,96.5,990.3858,30.4,1.11,2.05,39.24,NE,48.72,
4082,4082,2023-01-29 08:20:00,31.87,23.81,23.59,96.5,990.3158,30.8,0.732,1.489,82.8,E,28.85,
4083,4083,2023-01-29 08:30:00,31.87,23.94,23.59,96.4,990.3463,30.8,0.731,1.469,241.0,SW,24.34,
4084,4084,2023-01-29 08:40:00,31.87,23.96,23.59,95.8,990.3614,30.8,0.508,1.775,244.8,SW,26.99,
4085,4085,2023-01-29 08:50:00,31.87,,23.59,95.9,990.4399,30.8,0.198,0.694,93.9,E,30.81,
4086,4086,2023-01-29 09:00:00,31.87,24.12,23.59,95.7,990.5266,30.8,0.46,0.918,110.1,E,40.11,
4087,4087,2023-01-29 09:10:00,31.87,24.22,23.59,95.7,990.5948,31.0,0.351,1.173,107.2,E,39.62,
4088,4088,2023-01-29 09:20:00,31.87,24.26,23.59,95.6,990.7856,31.0,0.056,0.53,129.0,SE,29.42,
4089,4089,2023-01-29 09:30:00,31.87,24.34,23.59,95.7,990.863,31.0,0.35,0.796,63.4,NE,17.32,
4090,4090,2023-01-29 09:40:00,31.87,24.45,23.59,96.1,990.9328,31.0,0.467,0.918,74.91,E,9.54,
4091,4091,2023-01-29 09:50:00,31.87,24.52,23.59,96.3,990.9881,31.0,0.526,0.928,71.15,E,8.8,
4092,4092,2023-01-29 10:00:00,31.87,24.52,23.59,96.4,991.1786,31.0,0.426,1.04,134.6,SE,7.006,
4093,4093,2023-01-29 10:10:00,31.87,,23.59,96.4,991.3203,31.0,0.376,0.796,110.4,E,11.5,
4094,4094,2023-01-29 10:20:00,31.87,24.64,23.59,96.4,991.5768,31.0,0.359,0.877,109.3,E,9.17,
4095,4095,2023-01-29 10:30:00,31.87,24.63,23.59,96.5,991.8351,31.0,0.328,0.928,83.0,E,5.458,
4096,4096,2023-01-29 10:40:00,31.87,,23.59,96.6,992.081,31.0,0.43,0.724,77.05,E,2.717,
4097,4097,2023-01-29 10:50:00,31.87,24.64,23.59,96.6,992.3039,31.2,0.229,0.785,81.8,E,0.951,
4098,4098,2023-01-29 11:00:00,31.87,24.6,23.59,96.6,992.4846,31.2,0.004,0.214,152.0,SE,0.011,
4099,4099,2023-01-29 11:10:00,31.87,24.59,23.59,96.5,992.6401,31.4,0.21,0.755,75.99,E,0.0,
4100,4100,2023-01-29 11:20:00,31.87,24.58,23.59,96.5,992.8128,31.4,0.073,0.541,73.19,E,0.0,
4101,4101,2023-01-29 11:30:00,31.87,24.58,23.59,96.6,993.0264,31.6,0.359,0.622,84.4,E,0.0,
4102,4102,2023-01-29 11:40:00,31.87,24.6,23.59,96.6,993.2668,31.8,0.616,1.081,89.5,E,0.0,
4103,4103,2023-01-29 11:50:00,31.87,24.59,23.59,96.7,993.4068,32.0,0.644,1.224,94.4,E,0.0,
4104,4104,2023-01-29 12:00:00,31.87,,23.59,96.7,993.5562,32.0,0.836,1.683,91.6,E,0.0,
4105,4105,2023-01-29 12:10:00,31.87,24.41,23.59,96.7,993.6018,32.0,0.752,1.214,95.3,E,0.0,
4106,4106,2023-01-29 12:20:00,31.87,24.38,23.59,96.7,993.5862,32.2,0.687,1.01,89.3,E,0.0,
4107,4107,2023-01-29 12:30:00,31.87,24.34,23.59,96.7,993.5665,32.2,0.587,1.295,90.8,E,0.0,
4108,4108,2023-01-29 12:40:00,31.87,24.33,23.59,96.8,993.6301,32.2,0.654,1.224,97.5,E,0.0,
4109,4109,2023-01-29 12:50:00,31.87,24.31,23.59,96.8,993.6456,32.4,0.709,1.234,103.7,E,0.0,
4110,4110,2023-01-29 13:00:00,31.87,24.34,23.59,96.9,993.6369,32.4,0.942,1.418,95.7,E,0.0,
4111,4111,2023-01-29 13:10:00,31.87,24.34,23.59,96.9,993.6776,32.4,0.878,1.55,97.5,E,0.0,
4112,4112,2023-01-29 13:20:00,31.87,24.34,23.59,96.9,993.7006,32.4,0.858,1.377,96.0,E,0.0,
4113,4113,2023-01-29 13:30:00,31.87,24.34,23.59,96.9,993.7611,32.4,0.831,1.377,80.5,E,0.0,
4114,4114,2023-01-29 13:40:00,31.87,24.36,23.59,96.9,993.9422,32.4,0.644,1.112,85.5,E,0.0,
4115,4115,2023-01-29 13:50:00,31.87,24.37,23.59,96.9,994.1556,32.4,0.409,0.877,73.35,E,0.0,
4116,4116,2023-01-29 14:00:00,31.87,24.4,23.59,97.0,994.269,32.4,0.301,1.214,54.19,NE,0.0,
4117,4117,2023-01-29 14:10:00,31.87,24.46,23.59,97.0,994.3961,32.4,0.279,0.714,58.41,NE,0.0,
4118,4118,2023-01-29 14:20:00,31.87,24.43,23.59,97.0,994.4174,32.4,0.47,0.887,45.79,NE,0.0,
4119,4119,2023-01-29 14:30:00,31.87,24.44,23.59,97.0,994.2526,32.4,0.345,0.806,51.62,NE,0.0,
4120,4120,2023-01-29 14:40:00,31.87,24.45,23.59,97.0,994.2604,32.4,0.199,0.826,68.79,E,0.0,
4121,4121,2023-01-29 14:50:00,31.87,24.43,23.59,97.0,994.2424,32.4,0.605,1.04,79.88,E,0.0,
4122,4122,2023-01-29 15:00:00,31.87,24.44,23.59,97.0,994.141,32.4,0.516,0.979,68.35,E,0.0,
4123,4123,2023-01-29 15:10:00,31.87,24.46,23.59,97.1,994.0516,32.4,0.256,0.724,48.12,NE,0.0,
4124,4124,2023-01-29 15:20:00,31.87,24.52,23.59,97.1,994.077,32.4,0.389,0.857,34.71,NE,0.0,
4125,4125,2023-01-29 15:30:00,31.87,,23.59,97.1,994.2339,32.4,0.082,0.683,94.1,E,0.0,
4126,4126,2023-01-29 15:40:00,31.87,,23.59,97.1,994.2511,32.4,0.397,0.836,154.9,SE,0.0,
4127,4127,2023-01-29 15:50:00,31.87,24.53,23.59,97.0,994.1756,32.4,0.422,0.806,85.4,E,0.0,
4128,4128,2023-01-29 16:00:00,31.87,24.51,23.59,97.0,994.049,32.4,0.606,1.193,75.67,E,0.0,
4129,4129,2023-01-29 16:10:00,31.87,24.48,23.59,97.1,994.019,32.4,0.321,0.714,67.98,E,0.0,
4130,4130,2023-01-29 16:20:00,31.87,24.5,23.59,97.1,994.0021,32.4,0.089,0.612,74.66,E,0.0,
4131,4131,2023-01-29 16:30:00,31.87,24.47,23.59,97.1,993.991,32.4,0.0,0.0,76.96,E,0.0,
4132,4132,2023-01-29 16:40:00,31.87,24.44,23.59,97.0,993.8987,32.4,0.0,0.0,45.11,NE,0.0,
4133,4133,2023-01-29 16:50:00,31.87,24.37,23.59,97.0,993.8627,32.4,0.042,0.551,42.85,NE,0.0,
4134,4134,2023-01-29 17:00:00,31.87,24.35,23.59,97.0,993.6576,32.4,0.42,0.796,74.8,E,0.0,
4135,4135,2023-01-29 17:10:00,31.87,24.29,23.59,97.0,993.4988,32.4,0.04,0.428,88.8,E,0.0,
4136,4136,2023-01-29 17:20:00,31.87,24.22,23.59,97.0,993.5758,32.4,0.191,0.5,257.7,W,0.0,
4137,4137,2023-01-29 17:30:00,31.87,24.23,23.59,97.0,993.5196,32.4,0.135,0.459,239.6,SW,0.0,
4138,4138,2023-01-29 17:40:00,31.87,24.17,23.59,97.0,993.3396,32.4,0.179,0.765,152.4,SE,0.0,
4139,4139,2023-01-29 17:50:00,31.87,24.11,23.59,97.0,993.2058,32.4,0.469,1.204,42.83,NE,0.0,
4140,4140,2023-01-29 18:00:00,31.87,24.09,23.59,97.0,993.1525,32.4,0.176,0.847,36.67,NE,0.0,
4141,4141,2023-01-29 18:10:00,31.87,24.07,23.59,97.0,992.997,32.4,0.0,0.0,212.9,SW,0.0,
4142,4142,2023-01-29 18:20:00,31.87,24.02,23.59,97.0,992.8405,32.4,0.014,0.296,115.5,SE,0.0,
4143,4143,2023-01-29 18:30:00,31.87,23.99,23.59,97.0,992.7213,32.4,0.0,0.0,255.6,W,0.0,
4144,4144,2023-01-29 18:40:00,31.87,,23.59,97.0,992.6846,32.4,0.086,0.449,54.42,NE,0.0,
4145,4145,2023-01-29 18:50:00,31.87,23.99,23.59,97.0,992.5661,32.4,0.404,0.602,75.46,E,0.0,
4146,4146,2023-01-29 19:00:00,31.87,24.0,23.59,97.0,992.5396,32.4,0.046,0.388,89.0,E,0.0,
4147,4147,2023-01-29 19:10:00,31.87,24.03,23.59,97.1,992.5865,32.4,0.125,0.49,57.36,NE,0.0,
4148,4148,2023-01-29 19:20:00,31.87,24.05,23.59,97.1,992.6052,32.4,0.0,0.0,150.8,SE,0.0,
4149,4149,2023-01-29 19:30:00,31.87,24.07,23.59,97.1,992.5305,32.4,0.0,0.0,65.18,NE,0.0,
4150,4150,2023-01-29 19:40:00,31.87,24.05,23.59,97.1,992.4942,32.4,0.0,0.0,199.2,S,0.0,
4151,4151,2023-01-29 19:50:00,31.87,,23.59,97.1,992.5338,32.4,0.0,0.0,286.4,W,0.0,
4152,4152,2023-01-29 20:00:00,31.87,23.98,23.59,97.0,992.5453,32.4,0.218,0.561,264.6,W,0.0,
4153,4153,2023-01-29 20:10:00,31.87,23.98,23.59,97.1,992.5598,32.4,0.138,0.52,139.9,SE,0.0,
4154,4154,2023-01-29 20:20:00,31.87,23.97,23.59,97.1,992.6273,32.4,0.02,0.265,102.9,E,0.0,
4155,4155,2023-01-29 20:30:00,31.87,23.97,23.59,97.1,992.6547,32.4,0.0,0.0,264.6,W,0.0,
4156,4156,2023-01-29 20:40:00,31.87,23.92,23.59,97.1,992.6783,32.4,0.455,0.755,95.9,E,0.0,
4157,4157,2023-01-29 20:50:00,31.87,23.86,23.59,97.1,992.7022,32.4,0.339,0.541,82.4,E,0.0,
4158,4158,2023-01-29 21:00:00,31.87,23.81,23.59,97.1,992.7351,32.4,0.477,0.694,90.3,E,0.0,
4159,4159,2023-01-29 21:10:00,31.87,23.81,23.59,97.2,992.7686,32.4,0.296,0.867,61.47,NE,0.0,
4160,4160,2023-01-29 21:20:00,31.87,,23.59,97.2,992.8374,32.4,0.023,0.255,49.68,NE,0.0,
4161,4161,2023-01-29 21:30:00,31.87,23.87,23.59,97.2,992.9506,32.4,0.028,0.286,161.5,S,0.0,
4162,4162,2023-01-29 21:40:00,31.87,23.91,23.59,97.2,993.0956,32.4,0.0,0.0,114.0,SE,0.0,
4163,4163,2023-01-29 21:50:00,31.87,23.93,23.59,97.2,993.2229,32.4,0.0,0.0,135.0,SE,0.0,
4164,4164,2023-01-29 22:00:00,31.87,23.92,23.59,97.2,993.3299,32.4,0.225,0.847,33.26,NE,0.0,
4165,4165,2023-01-29 22:10:00,31.87,23.97,23.59,97.2,993.429,32.4,0.398,0.847,23.74,NE,0.0,
4166,4166,2023-01-29 22:20:00,31.87,,23.59,97.2,993.582,32.4,0.381,0.796,134.1,SE,0.0,
4167,4167,2023-01-29 22:30:00,31.87,,23.59,97.2,993.6518,32.4,0.257,0.745,43.57,NE,0.0,
4168,4168,2023-01-29 22:40:00,31.87,23.98,23.59,97.2,993.701,32.4,0.221,0.581,54.08,NE,0.164,
4169,4169,2023-01-29 22:50:00,31.87,23.98,23.59,97.2,993.755,32.4,0.403,0.887,43.75,NE,2.39,
4170,4170,2023-01-29 23:00:00,31.87,23.99,23.59,97.2,993.8896,32.4,0.319,0.775,33.51,NE,7.448,
4171,4171,2023-01-29 23:10:00,31.87,24.02,23.59,97.2,994.0446,32.4,0.199,0.857,57.67,NE,16.4,
4172,4172,2023-01-29 23:20:00,31.87,24.08,23.59,97.1,994.1244,32.4,0.27,0.612,91.7,E,28.78,
4173,4173,2023-01-29 23:30:00,31.87,24.17,23.59,97.1,994.2161,32.4,0.27,0.602,65.72,NE,41.73,
4174,4174,2023-01-29 23:40:00,31.87,24.3,23.59,97.1,994.3987,32.4,0.246,0.632,62.87,NE,51.67,
4175,4175,2023-01-29 23:50:00,31.87,24.4,23.59,97.1,994.6181,32.4,0.317,0.602,61.58,NE,67.96,
4176,4176,2023-01-30 00:00:00,31.87,24.43,23.59,97.0,994.7814,32.4,0.356,1.102,45.16,NE,79.61,
4177,4177,2023-01-30 00:10:00,,,24.37,97.0,994.8615,0.0,0.518,1.173,54.36,NE,88.6,91.7
4178,4178,2023-01-30 00:20:00,,24.74,24.37,96.9,994.9261,0.0,0.397,1.061,61.62,NE,94.7,99.0
4179,4179,2023-01-30 00:30:00,,,24.37,96.9,995.0539,0.0,0.077,0.724,78.39,E,104.5,109.7
4180,4180,2023-01-30 00:40:00,,25.02,24.37,96.6,995.2082,0.0,0.21,0.663,251.4,W,116.4,122.6
4181,4181,2023-01-30 00:50:00,,,24.37,96.0,995.2679,0.0,0.124,0.683,177.6,S,130.6,140.2
4182,4182,2023-01-30 01:00:00,,,24.37,95.0,995.2962,0.0,0.227,0.755,154.6,SE,152.1,162.8
4183,4183,2023-01-30 01:10:00,,25.45,24.37,94.4,995.2664,0.0,0.189,0.51,158.2,S,172.9,182.5
4184,4184,2023-01-30 01:20:00,,25.62,24.37,92.7,995.2064,0.0,0.368,0.847,254.6,W,193.0,200.0
4185,4185,2023-01-30 01:30:00,,25.94,24.37,91.9,995.1846,0.0,0.041,0.439,172.5,S,211.4,221.2
4186,4186,2023-01-30 01:40:00,,,24.37,90.7,995.2121,0.0,0.254,0.734,117.8,SE,219.9,225.0
4187,4187,2023-01-30 01:50:00,,26.31,24.37,89.9,995.3085,0.0,0.226,0.663,69.79,E,199.5,225.0
4188,4188,2023-01-30 02:00:00,,26.3,24.37,88.1,995.3274,0.0,0.282,0.653,65.72,NE,202.6,225.0
4189,4189,2023-01-30 02:10:00,,,24.37,89.4,995.2094,0.0,0.49,1.244,104.8,E,247.8,274.9
4190,4190,2023-01-30 02:20:00,,,24.37,88.1,995.1414,0.0,0.531,1.387,70.41,E,300.4,330.6
4191,4191,2023-01-30 02:30:00,,,24.37,85.6,995.1131,0.0,0.582,1.387,57.49,NE,359.4,387.0
4192,4192,2023-01-30 02:40:00,,,24.37,83.6,995.1002,0.0,0.491,1.306,152.8,SE,389.6,399.5
4193,4193,2023-01-30 02:50:00,27.72,27.44,24.37,82.0,995.1171,0.0,0.407,0.969,186.8,S,459.6,565.4
4194,4194,2023-01-30 03:00:00,28.29,28.01,24.37,80.5,995.0311,0.0,0.384,1.54,176.3,S,636.7,702.4
4195,4195,2023-01-30 03:10:00,28.43,28.27,24.37,78.04,994.9758,0.0,0.766,2.142,184.5,S,641.4,702.4
4196,4196,2023-01-30 03:20:00,28.57,28.07,24.37,78.78,994.8062,0.0,0.481,1.489,171.3,S,507.8,723.9
4197,4197,2023-01-30 03:30:00,28.87,28.57,24.37,78.25,994.7433,0.2,0.791,2.111,178.1,S,594.0,834.0
4198,4198,2023-01-30 03:40:00,29.34,28.88,24.37,76.93,994.6062,0.2,0.921,2.224,161.0,S,864.0,
4199,4199,2023-01-30 03:50:00,29.34,28.92,24.37,75.96,994.5528,0.2,0.983,2.417,157.6,S,533.3,
4200,4200,2023-01-30 04:00:00,29.45,29.15,24.37,75.21,994.4168,0.2,0.928,2.489,200.4,S,534.5,
4201,4201,2023-01-30 04:10:00,29.55,29.27,24.37,73.9,994.2785,0.2,1.344,2.978,240.0,SW,830.0,
4202,4202,2023-01-30 04:20:00,29.63,29.38,24.37,72.75,994.1002,0.2,1.094,2.53,219.5,SW,556.9,
4203,4203,2023-01-30 04:30:00,30.33,29.96,24.37,72.93,993.9762,0.2,1.385,2.785,219.0,SW,,
4204,4204,2023-01-30 04:40:00,30.33,29.74,24.37,71.16,993.8576,0.2,1.447,2.907,241.4,SW,822.0,
